,0,1,2,3,4,5
17729,I thought the introduction would be according to age? YGE Don't make us fool.,omg,2023-02-15T15:24:52Z,2023-02-15T15:24:52Z,1,nVqUHk3GSbY
17730,Park Shin-hye ga sih ? 😍,nv chan,2023-02-15T15:24:52Z,2023-02-15T15:24:52Z,0,nVqUHk3GSbY
17731,So cuteeee roraaa,Salwa Salsabila,2023-02-15T15:24:51Z,2023-02-15T15:24:51Z,0,nVqUHk3GSbY
17732,she's so adorable and talented 🤍,sasa,2023-02-15T15:24:51Z,2023-02-15T15:24:51Z,4,nVqUHk3GSbY
17733,WOW RORAAAAAAA 😳 I HAVE NO WORDS 😍,𝒈𝒊𝒈𝒊,2023-02-15T15:24:48Z,2023-02-15T15:24:48Z,0,nVqUHk3GSbY
17734,she's really talented!,Krizia Dolera,2023-02-15T15:24:48Z,2023-02-15T15:24:48Z,0,nVqUHk3GSbY
17735,Chiquita is so Lisa omg so cute,Kim H,2023-02-15T15:24:47Z,2023-02-15T15:24:47Z,0,nVqUHk3GSbY
17736,Whereis Lee Da In???,Rempuii 24 may,2023-02-15T15:24:47Z,2023-02-15T15:24:47Z,0,nVqUHk3GSbY
17737,"Rora reminds me of Jeongwoo when she sings ‘when we were young’ … soulful and beautiful 🫶🏻 Also managing school and training wouldn’t be easy especially at such a young age , huge respect for her determination!",Lalhruai Tluangi,2023-02-15T15:24:42Z,2023-02-15T15:24:42Z,4,nVqUHk3GSbY
17738,"Очень милая девочка , мне нравится что их всех показывают и перед дебютом мы с ними будем знакомы",NaSi 101% of Love~,2023-02-15T15:24:42Z,2023-02-15T15:24:42Z,1,nVqUHk3GSbY
17739,Chiquita is quite energised.  I saw her in every vdo so far. Hahaha,Thai Girl In a Big World,2023-02-15T15:24:38Z,2023-02-15T15:24:38Z,0,nVqUHk3GSbY
17740,3:00 I want a collab with Park Jeongwoo💎 🤞🥺🤞,rlcz,2023-02-15T15:24:37Z,2023-02-15T15:24:47Z,9,nVqUHk3GSbY
17741,I hope that in like 5 years i can say ive been here since there debut,Lexiplaizz,2023-02-15T15:24:37Z,2023-02-15T15:24:37Z,0,nVqUHk3GSbY
17742,"I was amazed on how and why YG gave Rora her name 🥺 Soon she'll be the brightest like an ""aurora"" ❣️",Jay Jay,2023-02-15T15:24:35Z,2023-02-15T15:24:35Z,5,nVqUHk3GSbY
17743,chiquita everywhere😂,dingdongg,2023-02-15T15:24:31Z,2023-02-15T15:24:31Z,1,nVqUHk3GSbY
17744,O M G ! Rora is so sweet and talented ~ she is amazing ♡,Maria Salazar,2023-02-15T15:24:24Z,2023-02-15T15:24:24Z,0,nVqUHk3GSbY
17745,"#โรราเธอเป็นเด็กที่ดูมั่นใจและดูสนุกในทุกช่วงเวลาเลยค่ะ ตอนเห็นคลิปร้องสดครั้งแรกของเธอ ฉันคิดว่าเธอจะเป็นคนขี้อายซะอีกค่ะ ตอนนั้นเธอนั่งร้องเพลงไปแล้วผมปิดไปครึ่งหน้า ฉันเลยคิดว่าบุคลิกของเธอต้องเป็นเด็กสาวขี้อายแน่เลยค่ะ แต่พอมาเห็นคลิปแนะนำตัวคลิปนี้ มันทำให้ฉันมาเธอต่างออกไปค่ะ เธอดูสนุกและสดใสมากๆ สมกับวัยของเธอค่ะ 😳😳😳
#ขอบคุณโรราที่ดูแลชิคิตาเด็กสาวชาวไทยอย่างดีนะคะ พวกเธอสองคนเข้ากันมาก พอมาอยู่ด้วยกันมันดูสนุกและสดใสมากค่ะ เวลาพวกเธอกินขนมด้วยกัน ฉันอยากกินตามเลยค่ะ กินได้น่าอร่อยทั้งคู่เลยค่ะ หิวตามเลยค่ะ 🤤🤤🤤
#พอเปรียบเทียบกับคลิปแนะนำตัวของรูก้ากับภริตาแล้ว พี่ใหญ่สองคนนั้นดูนิ่งกันมาก เทียบกันน้องเล็กสองคนนี้ดูซนกันมาก นึกภาพพวกเธอเดบิวต์มันคงจะสนุกมากค่ะ ที่พี่ใหญ่ต้องมาคอยดูแลน้องเล็กจอมซนค่ะ 😂😂😂",สาวก กาฟิว,2023-02-15T15:24:23Z,2023-02-15T15:28:51Z,1,nVqUHk3GSbY
17746,She's main vocal ✨,Ainun Ramli,2023-02-15T15:24:22Z,2023-02-15T15:24:22Z,2,nVqUHk3GSbY
17747,"I’m seeing Rosé and Lisa in this two 
Rora as Rosé
Lisa as Chiquita",AMF,2023-02-15T15:24:21Z,2023-02-15T15:26:22Z,0,nVqUHk3GSbY
17748,RORAAA,치치,2023-02-15T15:24:20Z,2023-02-15T15:24:20Z,0,nVqUHk3GSbY
17749,"I like how YHS complimented and encouraged her. He really wants YG's artists to shine. And Rora was improving so fast. Wow. She'll be an amazing artist.
And it seems that the members are very comfortable in the new YG building.",Kinga K,2023-02-15T15:24:19Z,2023-02-15T15:25:28Z,230,nVqUHk3GSbY
17750,0t7 already hahaha seriously I can't pick one cause all of them is damn so cute let's go 0+7 debut,Lisaya Lilies,2023-02-15T15:24:19Z,2023-02-15T15:24:19Z,2,nVqUHk3GSbY
17751,로라도 엄청 어린데 치키타 진짜 어리다 ㅠㅠ,Alice,2023-02-15T15:24:17Z,2023-02-15T15:24:17Z,4,nVqUHk3GSbY
17752,Oh so Rora's name literally means aurora...that's a witty name,Rikka Jane Enad,2023-02-15T15:24:14Z,2023-02-15T15:24:14Z,1,nVqUHk3GSbY
17753,"Lee Da-In 😍 14 years old 
So beautiful",PUETmusic,2023-02-15T15:24:09Z,2023-02-15T15:24:09Z,0,nVqUHk3GSbY
17754,I just feel so old when they're already making money at this young ages 🥲,Pichhoung,2023-02-15T15:24:08Z,2023-02-15T15:24:08Z,0,nVqUHk3GSbY
17755,"So, convenient store inside yg😳",Template,2023-02-15T15:24:08Z,2023-02-15T15:24:08Z,0,nVqUHk3GSbY
17756,AAAAAA RORA AND CHIQUITA IS REALLY CUTEEE. I think they will be my favorite maknae line from now. Also like YG said Rora vocal is Unbelievable!!!!,Dear.D,2023-02-15T15:24:05Z,2023-02-15T15:24:05Z,95,nVqUHk3GSbY
17757,rora and chiquita together are so adorable 😭😭,mishi望,2023-02-15T15:24:03Z,2023-02-15T15:24:03Z,23,nVqUHk3GSbY
17758,She's so pretty!!💕,omg,2023-02-15T15:24:03Z,2023-02-15T15:24:03Z,0,nVqUHk3GSbY
17759,"Really enjoying these intro videos. 
We got to know them, a glimpse of their preparation. Please debut them already. They are worth the wait and every penny!",Jenny Noynay,2023-02-15T15:24:02Z,2023-02-15T15:24:02Z,0,nVqUHk3GSbY
17760,Really love her vocals🥰,Kartika DS,2023-02-15T15:24:01Z,2023-02-15T15:24:01Z,1,nVqUHk3GSbY
17761,i found my bias,Lili,2023-02-15T15:24:00Z,2023-02-15T15:24:00Z,0,nVqUHk3GSbY
17762,UDAH CANTIK SUARA BAGUS!!!!!!,Aurelia Egadia,2023-02-15T15:24:00Z,2023-02-15T15:24:00Z,0,nVqUHk3GSbY
17763,"Tiene una belleza muy indescriptible, muy linda",Wen,2023-02-15T15:24:00Z,2023-02-15T15:24:00Z,0,nVqUHk3GSbY
17764,"i know Rora's the subject here, but i just noticed that Chiquita's laugh in the studio was very LISA LOOOL",beni,2023-02-15T15:23:58Z,2023-02-15T15:23:58Z,0,nVqUHk3GSbY
17765,How many international fans are here?,m_o____r_e,2023-02-15T15:23:57Z,2023-02-15T15:23:57Z,0,nVqUHk3GSbY
17766,"Rora voice is so magical🥹 btw, channy is so much look like lisa😭💗 the smile and laugh tho",Soreha それは,2023-02-15T15:23:57Z,2023-02-15T15:24:10Z,0,nVqUHk3GSbY
17767,She so pretty and talented 💖,Ainun Ramli,2023-02-15T15:23:53Z,2023-02-15T15:23:53Z,1,nVqUHk3GSbY
17768,Nggak sabar bgt sama debut nya,Aulia Agustina,2023-02-15T15:23:50Z,2023-02-15T15:23:50Z,0,nVqUHk3GSbY
17769,At this point I am ot7,Lisaya Lilies,2023-02-15T15:23:49Z,2023-02-15T15:23:49Z,0,nVqUHk3GSbY
17770,so pretty so cute❤❤,DragonBP19,2023-02-15T15:23:48Z,2023-02-15T15:23:48Z,0,nVqUHk3GSbY
17771,Rora best girl,shanlisaxdi,2023-02-15T15:23:44Z,2023-02-15T15:23:44Z,0,nVqUHk3GSbY
17772,I just found bias 😘,bookus,2023-02-15T15:23:44Z,2023-02-15T15:23:44Z,0,nVqUHk3GSbY
17773,She’s actually so cute,LUNE,2023-02-15T15:23:44Z,2023-02-15T15:23:44Z,0,nVqUHk3GSbY
17774,기대가 됩니다.,꾸러기,2023-02-15T15:23:42Z,2023-02-15T15:23:42Z,3,nVqUHk3GSbY
17775,I am ot7,Lisaya Lilies,2023-02-15T15:23:41Z,2023-02-15T15:23:41Z,0,nVqUHk3GSbY
17776,"YG sabía lo prometedora que es la voz de Rota es su primera evaluación mensual, sus habilidades vocales son impresionantes, su estilo al cantar es unico",Wen,2023-02-15T15:23:40Z,2023-02-15T15:23:40Z,18,nVqUHk3GSbY
17777,She's soooooo prettyyyyyy,moon froze 🔮,2023-02-15T15:23:37Z,2023-02-15T15:23:37Z,0,nVqUHk3GSbY
17778,She's so pretty,Daffiny Aparecida,2023-02-15T15:23:37Z,2023-02-15T15:23:37Z,1,nVqUHk3GSbY
17779,She is so cute,Lisaya Lilies,2023-02-15T15:23:36Z,2023-02-15T15:23:36Z,0,nVqUHk3GSbY
17780,2008 jadi foto predebutnya pas masih bocah 😁 kiwoyo 😍,ayu jr,2023-02-15T15:23:32Z,2023-02-15T15:23:32Z,0,nVqUHk3GSbY
17781,Rora is such all rounder,Lisaya Lilies,2023-02-15T15:23:31Z,2023-02-15T15:23:31Z,0,nVqUHk3GSbY
17782,Dia imut tapi suaranya luar biasa,Rina Aprilian,2023-02-15T15:23:30Z,2023-02-15T15:23:30Z,0,nVqUHk3GSbY
17783,Guys rora and me share the same birthday yayyyyyyyyyyyy,Aadya Singh,2023-02-15T15:23:27Z,2023-02-15T15:23:27Z,0,nVqUHk3GSbY
17784,My bias 🤍,Ella V,2023-02-15T15:23:27Z,2023-02-15T15:23:27Z,0,nVqUHk3GSbY
17785,her voice?? damn,Kie,2023-02-15T15:23:25Z,2023-02-15T15:23:25Z,0,nVqUHk3GSbY
17786,8:51 she's so cuteeee i cant huhuhuu,Isa Lee bb,2023-02-15T15:23:22Z,2023-02-15T15:23:22Z,1,nVqUHk3GSbY
17787,"Quién apoyará a BABYMONSTER para 
Siempre?👑👑👇👇❤❤",Robert b,2023-02-15T15:23:20Z,2023-02-15T15:23:20Z,1,nVqUHk3GSbY
17788,Lindaa,Coral P.,2023-02-15T15:23:20Z,2023-02-15T15:23:20Z,0,nVqUHk3GSbY
17789,Roraaa,macornic nesa,2023-02-15T15:23:20Z,2023-02-15T15:23:20Z,0,nVqUHk3GSbY
17790,OMG SHE HAS THE SAME BIRTHDAY AS ME OMGOMGOMGOMG,Carissa Ivana Lopez,2023-02-15T15:23:19Z,2023-02-15T15:23:19Z,0,nVqUHk3GSbY
17791,Lets go girl,Caca Alhamid,2023-02-15T15:23:18Z,2023-02-15T15:23:18Z,0,nVqUHk3GSbY
17792,RORAAAAAAAA IS SO CUTEEEE,adinda sy,2023-02-15T15:23:18Z,2023-02-15T15:23:18Z,0,nVqUHk3GSbY
17793,RORA,m_o____r_e,2023-02-15T15:23:17Z,2023-02-15T15:23:17Z,0,nVqUHk3GSbY
17794,Rora my baby let's Goooo,翔陽,2023-02-15T15:23:14Z,2023-02-15T15:23:14Z,1,nVqUHk3GSbY
17795,Rora and maknae Chiquita so cuteie ❤️,Junaisa Tanong,2023-02-15T15:23:14Z,2023-02-15T15:23:14Z,0,nVqUHk3GSbY
17796,She's a great unnie to her maknae  awwww 🥺,Renz Morales,2023-02-15T15:23:13Z,2023-02-15T15:23:13Z,0,nVqUHk3GSbY
17797,목소리 진짜 좋음,enola ton,2023-02-15T15:23:12Z,2023-02-15T15:23:12Z,4,nVqUHk3GSbY
17798,The new superstar,iwan st,2023-02-15T15:23:11Z,2023-02-15T15:23:11Z,0,nVqUHk3GSbY
17799,"bener² berbakat semua ya, jadi ga sabar buruan debut dongssss",Mustika Ani,2023-02-15T15:23:10Z,2023-02-15T15:23:10Z,2,nVqUHk3GSbY
17800,OMGGGGG 😭😭 mereka cantik2 bngettttttttt😭😭😭😭,Reza Melinda,2023-02-15T15:23:09Z,2023-02-15T15:23:09Z,0,nVqUHk3GSbY
17801,Rora Can Be The Main Vocalist Or CHIQUITA ❤️,My Canny,2023-02-15T15:23:04Z,2023-02-15T15:23:04Z,0,nVqUHk3GSbY
17802,(au) rora,Uyên Phương,2023-02-15T15:23:02Z,2023-02-15T15:23:02Z,0,nVqUHk3GSbY
17803,omg she's too cute,Naura Putri p,2023-02-15T15:22:57Z,2023-02-15T15:22:57Z,1,nVqUHk3GSbY
17804,se nota que YG las quiere a todas,KATHY MARCATINCO PRETIL,2023-02-15T15:22:57Z,2023-02-15T15:22:57Z,1,nVqUHk3GSbY
17805,"When she sing When we were young, it reminds me of Jeongwoo cause he also sing this song when he was a trainee... Yg artist never disappoint",7Chill,2023-02-15T15:22:55Z,2023-02-15T15:22:55Z,2,nVqUHk3GSbY
17806,"Roraa ur soo young, i think cause of ur deep voice make u more mature, but ur personality is mature too, that’s so cute when you with canny haha, anyway i really love ur voice❤️😭",Chewycui,2023-02-15T15:22:53Z,2023-02-15T15:22:53Z,2,nVqUHk3GSbY
17807,Chiquita is everywhere😂,Alvia 12,2023-02-15T15:22:50Z,2023-02-15T15:22:50Z,5,nVqUHk3GSbY
17808,AAAAAA,Nayla Rahmadaini,2023-02-15T15:22:49Z,2023-02-15T15:22:49Z,1,nVqUHk3GSbY
17809,Can't wait to see baby monster's debut,melody.cozy.Rosiee_,2023-02-15T15:22:49Z,2023-02-15T15:22:49Z,1,nVqUHk3GSbY
17810,SO CUTE DUO MAKNAE🥰🥰,Xolden Sky,2023-02-15T15:22:49Z,2023-02-15T15:22:49Z,0,nVqUHk3GSbY
17811,"""Rather being a mini version of someone, I want to stay as authentic as"" RORA"". 🥲🥲 Dain be wise",러 버 영상을,2023-02-15T15:22:49Z,2023-02-15T15:24:42Z,2,nVqUHk3GSbY
17812,Ahhhhh Rora 😍🥰,rt23 23,2023-02-15T15:22:44Z,2023-02-15T15:22:44Z,1,nVqUHk3GSbY
17813,She is so talented and cute!,Kittysoft_pawwws,2023-02-15T15:22:43Z,2023-02-15T15:22:43Z,1,nVqUHk3GSbY
17814,Pretty girl❤,Nilam Sari,2023-02-15T15:22:42Z,2023-02-15T15:22:42Z,0,nVqUHk3GSbY
17815,Roraaaa aaakkk how could you be so ALL ROUNDER???,Arum Dwi,2023-02-15T15:22:41Z,2023-02-15T15:22:41Z,0,nVqUHk3GSbY
17816,Omg she so cute when she cry 🥺,리사𝑎𝑛𝑔𝑒𝑙𝑎𝑎,2023-02-15T15:22:40Z,2023-02-15T15:22:40Z,2,nVqUHk3GSbY
17817,Park jeongwoo 🤝 Rora.... Singing when we were young by Adele😍,nancy khualnei,2023-02-15T15:22:38Z,2023-02-15T15:22:38Z,1,nVqUHk3GSbY
17818,"계속 꿈꾸세요, 저는 이 새로운 걸그룹을 사랑합니다.",all about TREASURE,2023-02-15T15:22:37Z,2023-02-15T15:22:37Z,1,nVqUHk3GSbY
17819,Aurora cocok bgt sama visualnya yg polos cute cantik,ayyu,2023-02-15T15:22:37Z,2023-02-15T15:22:37Z,0,nVqUHk3GSbY
17820,Kiyowo,Ryndu,2023-02-15T15:22:36Z,2023-02-15T15:22:36Z,0,nVqUHk3GSbY
17821,다인이 너무 이쁘다~!!! 항상 응원해!!❤❤,박가영,2023-02-15T15:22:35Z,2023-02-15T15:22:35Z,6,nVqUHk3GSbY
17822,🤩😍,rt23 23,2023-02-15T15:22:35Z,2023-02-15T15:22:35Z,0,nVqUHk3GSbY
17823,Chiquita is everywhere lol,szvne,2023-02-15T15:22:33Z,2023-02-15T15:22:33Z,0,nVqUHk3GSbY
17824,SO EXCITED FOR THE DEBUT,Lishe ( EVERYTHING IS PUBLIC ENJOY THE CRINGE),2023-02-15T15:22:32Z,2023-02-15T15:22:32Z,4,nVqUHk3GSbY
17825,1,Pluto명왕성,2023-02-15T15:22:31Z,2023-02-15T15:22:31Z,0,nVqUHk3GSbY
17826,นี่เป็นคริปโปรโมทของโรร่า พิมชื่อถูกป่าวไม่รู้ แต่น้องเล็กจิกิตะ เราแย่งซีนความน่ารักสดใสไปหมดเลยดูแล้วน้องซนมากแน่ๆ5555,blackpink fc,2023-02-15T15:22:31Z,2023-02-15T15:22:31Z,0,nVqUHk3GSbY
17827,Rora cute,Linh Nguyen,2023-02-15T15:22:28Z,2023-02-15T15:22:28Z,0,nVqUHk3GSbY
17828,She is so cute talented beautiful and we can't wait for your debut.❤🥰🥰😊☺️,нєℓℓσ,2023-02-15T15:22:28Z,2023-02-15T15:22:28Z,1,nVqUHk3GSbY
17829,Rora and Chiquita have vibe like Rosé and Lisa 🤭🤭,I Wonho You,2023-02-15T15:22:27Z,2023-02-15T15:22:27Z,0,nVqUHk3GSbY
17830,Aurora our low tone artists 😍,BPunisherFox,2023-02-15T15:22:26Z,2023-02-15T15:22:26Z,0,nVqUHk3GSbY
17831,"her voice is so beautiful just like her🫠💗
wuri baby Rora tried so hard🥺🫶🏻
we can see how she improved day by day!!",Lael Jane,2023-02-15T15:22:21Z,2023-02-15T15:22:21Z,1,nVqUHk3GSbY
17832,IH LUCU BANGET RORAA CHIQUITA,naj,2023-02-15T15:22:20Z,2023-02-15T15:22:20Z,0,nVqUHk3GSbY
17833,어린 나이에 어떻게 저런 감정과 소울이 나올까,화덜덜,2023-02-15T15:22:19Z,2023-02-15T15:22:19Z,7,nVqUHk3GSbY
17834,So Rora come from Aurora...that's a beautiful meaning.,Liz AS,2023-02-15T15:22:18Z,2023-02-15T15:22:18Z,0,nVqUHk3GSbY
17835,YG never disappoint us they've got the perfect idol for the group...Such a breathtaking group babymonster is✨💗💗,K-POP,2023-02-15T15:22:18Z,2023-02-15T15:22:18Z,226,nVqUHk3GSbY
17836,"I like how she stated she wanted to be seen as her own person and not a ""mini version"" of anyone else. <3",Ash 스테이티니 Webb,2023-02-15T15:22:12Z,2023-02-15T15:22:12Z,3,nVqUHk3GSbY
17837,Rora Fighting..,Teublink🇧🇩,2023-02-15T15:22:12Z,2023-02-15T15:22:12Z,1,nVqUHk3GSbY
17838,she look just boring...,Thang Mung,2023-02-15T15:22:09Z,2023-02-15T15:22:09Z,0,nVqUHk3GSbY
17839,아 그래서 데부 ㅣ언제하냐고,후아,2023-02-15T15:22:09Z,2023-02-15T15:22:09Z,1,nVqUHk3GSbY
17840,cute 🥰🥰,ana,2023-02-15T15:22:06Z,2023-02-15T15:22:06Z,0,nVqUHk3GSbY
17841,"[ 05:37 ]
THIS WHOLE INTERACTION JUST MADE MY HEART MELT STOPPPPPHSHDJSJF",mishi望,2023-02-15T15:22:06Z,2023-02-15T15:22:06Z,1,nVqUHk3GSbY
17842,"I'm getting goosebumps when hearing Rora's vocal, like she has the most unique vocal among all 4th gen kpop girls vocalist! ❤️ And can't wait to see chiquita introduction,because somehow she really reminds me of Lisa 😂",Refo Septiawan,2023-02-15T15:22:05Z,2023-02-15T15:22:05Z,0,nVqUHk3GSbY
17843,I love you,SoftLisa's,2023-02-15T15:22:02Z,2023-02-15T15:22:02Z,1,nVqUHk3GSbY
17844,"Смотря на них я думаю что делаю что то не так в жизни ведь я их старше , я 2006 года рождения 😳",NaSi 101% of Love~,2023-02-15T15:22:01Z,2023-02-15T15:22:01Z,1,nVqUHk3GSbY
17845,Rora😻😻😻😻😻😻😻💗💗,Ale rivera,2023-02-15T15:22:00Z,2023-02-15T15:22:00Z,0,nVqUHk3GSbY
17846,8:29 mini version of who😐? Jennie? You wish✋😂,Slazvigan,2023-02-15T15:21:59Z,2023-02-15T15:21:59Z,0,nVqUHk3GSbY
17847,Dain Is just too pretty and talented..I just can't wait..,Teublink🇧🇩,2023-02-15T15:21:59Z,2023-02-15T15:21:59Z,0,nVqUHk3GSbY
17848,Wow,Nah_im0694,2023-02-15T15:21:58Z,2023-02-15T15:21:58Z,0,nVqUHk3GSbY
17849,SHE IMPROVE SO MUCH OMFG,darkerpinks,2023-02-15T15:21:57Z,2023-02-15T15:21:57Z,3,nVqUHk3GSbY
17850,she's so cuteeeeee bro,sena,2023-02-15T15:21:52Z,2023-02-15T15:21:52Z,1,nVqUHk3GSbY
17851,I love her personality,Jennie Kim,2023-02-15T15:21:51Z,2023-02-15T15:21:51Z,4,nVqUHk3GSbY
17852,Talented girl.we will always support my girls.🤍,Yun Mi,2023-02-15T15:21:49Z,2023-02-15T15:21:49Z,0,nVqUHk3GSbY
17853,Cant wait to see all of them videos😭,liliaa story,2023-02-15T15:21:49Z,2023-02-15T15:21:49Z,0,nVqUHk3GSbY
17854,THAT'S HOW YOU SAY THEY IMPROVED SO WELL,darkerpinks,2023-02-15T15:21:48Z,2023-02-15T15:21:48Z,0,nVqUHk3GSbY
17855,dek rora cantik betul,nayyskies,2023-02-15T15:21:46Z,2023-02-15T15:21:46Z,0,nVqUHk3GSbY
17856,Aahhhhh gemeeessss,jiuna treasure,2023-02-15T15:21:44Z,2023-02-15T15:21:44Z,0,nVqUHk3GSbY
17857,They are so innocent 🥺. Don't cry baby monsters. You guys will shine soon. ✨,Nishat Tasnim,2023-02-15T15:21:42Z,2023-02-15T15:21:42Z,39,nVqUHk3GSbY
17858,"Bigest flex that I have will officially be that I Stanned skz, txt, Enhyphen, x1, izone, bss, and now probably babymonster since predebut/debut",~Pyo-Pyo~,2023-02-15T15:21:38Z,2023-02-15T15:21:38Z,0,nVqUHk3GSbY
17859,And Rora is such a smart musician as well like yes you first have to understand what you're singing about you get it girl Also she gives off leader vibes even though she's so young,Iridescent Ever,2023-02-15T15:21:38Z,2023-02-15T15:21:38Z,1,nVqUHk3GSbY
17860,😎😎😎,Muti_ruby,2023-02-15T15:21:37Z,2023-02-15T15:21:37Z,0,nVqUHk3GSbY
17861,"Have this feeling that they gonna be successful. Can't wait for your debut, please make it sooner",Eric G. Bello,2023-02-15T15:21:35Z,2023-02-15T23:48:24Z,4,nVqUHk3GSbY
17862,계속 듣고싶다..❤,박주원,2023-02-15T15:21:34Z,2023-02-15T15:21:34Z,6,nVqUHk3GSbY
17863,Woeee,sad and lonely,2023-02-15T15:21:31Z,2023-02-15T15:21:31Z,1,nVqUHk3GSbY
17864,sayang kuuuuu,Azka Amalia,2023-02-15T15:21:31Z,2023-02-15T15:21:31Z,0,nVqUHk3GSbY
17865,"I'm Really Can't Wait For Your Debut
Love You RORA 🖤",Mu Mung,2023-02-15T15:21:31Z,2023-02-15T15:21:31Z,1,nVqUHk3GSbY
17866,rora cute 😭💘,Pricillya Sabrina Putri,2023-02-15T15:21:29Z,2023-02-15T15:21:29Z,0,nVqUHk3GSbY
17867,: ) MR YANG... QUE HERMOSO NOMBRE ESCOGIO PARA RORA DEFINITIVAMENTE ESTAMOS FELICES :) -------------> MONSTRUITO  # 3 👑,EN MA,2023-02-15T15:21:22Z,2023-02-15T15:21:22Z,0,nVqUHk3GSbY
17868,"8:30 rather than being a mini version of someone, I want to stay authentic as ""RORA"". You know she is basically saying let me show my own charm and talent.",all about FYJ,2023-02-15T15:21:21Z,2023-02-15T15:21:21Z,12,nVqUHk3GSbY
17869,ALWAYS WAITING BABY MONSTER,Jaesun Naa,2023-02-15T15:21:19Z,2023-02-15T15:21:19Z,0,nVqUHk3GSbY
17870,"I'm Really Can't Wait For Your Debut
Love You RORA 🖤",Mu Mung,2023-02-15T15:21:16Z,2023-02-15T15:21:16Z,1,nVqUHk3GSbY
17871,one of the my bias,псих,2023-02-15T15:21:14Z,2023-02-15T15:21:14Z,0,nVqUHk3GSbY
17872,We waiting for your debut,Amira Husna,2023-02-15T15:21:13Z,2023-02-15T15:21:13Z,0,nVqUHk3GSbY
17873,Rora is my bias <333,Esm,2023-02-15T15:21:13Z,2023-02-15T15:21:13Z,0,nVqUHk3GSbY
17874,This is probably my fave vocals so far.,abby gail,2023-02-15T15:21:10Z,2023-02-15T15:21:10Z,1,nVqUHk3GSbY
17875,Keren bgtttt,kyntan,2023-02-15T15:21:09Z,2023-02-15T15:21:09Z,0,nVqUHk3GSbY
17876,Kaget njirrr kirain lusa,Park Anthy,2023-02-15T15:21:05Z,2023-02-15T15:21:05Z,0,nVqUHk3GSbY
17877,so cuteeeeee,Bᴜʀᴍᴀ.PᴋTᴡᴇʟᴠᴇ,2023-02-15T15:21:01Z,2023-02-15T15:21:01Z,0,nVqUHk3GSbY
17878,all rounder rora,핫초콜릿,2023-02-15T15:20:56Z,2023-02-15T15:20:56Z,0,nVqUHk3GSbY
17879,RORAAA❤,erenaputri,2023-02-15T15:20:55Z,2023-02-15T15:20:55Z,0,nVqUHk3GSbY
17880,"Apesar de ser muy joven es muy talentosa y aplicada 
Espero tu pronto debut Rora ❤️",Mon Ssl,2023-02-15T15:20:54Z,2023-02-15T15:20:54Z,5,nVqUHk3GSbY
17881,記住我說的 她們出道後 一定火起來🔥🔥🔥🔥🔥🔥🔥,LOVE BLINK,2023-02-15T15:20:52Z,2023-02-15T15:20:52Z,2,nVqUHk3GSbY
17882,Beautiful and cute,°Jichuu_Tzuu°,2023-02-15T15:20:52Z,2023-02-15T15:20:52Z,0,nVqUHk3GSbY
17883,"Eu observei que algumas semanas atrás, o canal do BABYMONSTER só tinha alguns inscritos...
Agora estão perto de alcançar 1Milhão de inscritos:)",Lee Ace;-;,2023-02-15T15:20:49Z,2023-02-15T15:20:49Z,0,nVqUHk3GSbY
17884,6:54 similar to what jenlisa would do when they're alone together.😭💕,Tan: Creates 空气,2023-02-15T15:20:47Z,2023-02-15T15:20:47Z,2,nVqUHk3GSbY
17885,Cute,TaeHyung Kim,2023-02-15T15:20:46Z,2023-02-15T15:20:46Z,0,nVqUHk3GSbY
17886,The Maknae line is so cute! Fighting Rora and Chiquita!,Lisa Lisa Lisa Baby,2023-02-15T15:20:43Z,2023-02-15T15:20:43Z,17,nVqUHk3GSbY
17887,still can’t believe rora is 14 she so talend and chiquita being cute there omo i stan a baby^^,ecsglyy,2023-02-15T15:20:41Z,2023-02-15T15:20:41Z,0,nVqUHk3GSbY
17888,OMG she’s absolutely my bias🫶🏼💕 fall in love with her voice🫶🏼,Kissitbetter,2023-02-15T15:20:41Z,2023-02-15T15:20:41Z,0,nVqUHk3GSbY
17889,Roraa baemon,°Jichuu_Tzuu°,2023-02-15T15:20:39Z,2023-02-15T15:20:39Z,0,nVqUHk3GSbY
17890,CANT WAIT TILL DEBUTTT,Ellen,2023-02-15T15:20:38Z,2023-02-15T15:20:38Z,0,nVqUHk3GSbY
17891,neng rora🤩,Viona Yelda,2023-02-15T15:20:35Z,2023-02-15T15:20:35Z,0,nVqUHk3GSbY
17892,Baby Monster sẽ đứng đầu gen 4 Baemon sẽ thành công toả sáng nhất gen 4,Thảo Vũ,2023-02-15T15:20:35Z,2023-02-15T15:20:35Z,0,nVqUHk3GSbY
17893,ชิกิต้า หนูมาเกือบทุกคลิปเลย555,bangkai,2023-02-15T15:20:34Z,2023-02-15T15:20:34Z,1,nVqUHk3GSbY
17894,อา โหร่ย ค่ะ 😂,Kimsung Kirin,2023-02-15T15:20:32Z,2023-02-15T15:20:32Z,0,nVqUHk3GSbY
17895,I love you Baby Monster >3❤,~Bea_Queen~,2023-02-15T15:20:32Z,2023-02-15T15:20:32Z,1,nVqUHk3GSbY
17896,Omg she is so talented. 😳💜,Wayla,2023-02-15T15:20:32Z,2023-02-15T15:20:32Z,1,nVqUHk3GSbY
17897,Yeahhh,Lilislwy,2023-02-15T15:20:31Z,2023-02-15T15:20:31Z,0,nVqUHk3GSbY
